Name,Year,Average,Rank,Thumbnail,Date
Funkoverse Strategy Game: Harry Potter 102,2020,7.03,8646,https://cf.geekdo-images.com/NB_QfJb2t9soWJdgxp9C5A__micro/img/GO8jI3_jZOvk3iYHpVsGG_aVcmo=/fit-in/64x64/filters:strip_icc()/pic5649709.png,2024-02-26
The Uncanny X-Men Alert Adventure Game,1992,6.18,8647,https://cf.geekdo-images.com/CdyhkcY7j56QdJbEMJz8Ew__micro/img/chMd9BXJfUUYqdz49cTFDMkqRfI=/fit-in/64x64/filters:strip_icc()/pic183295.jpg,2024-02-26
Oath of the Brotherhood,2015,6.39,8648,https://cf.geekdo-images.com/IW4cf44Fwnd4q3AYWUc6tQ__micro/img/0HMjvZTIf_cve1dRKNqISSTLoVw=/fit-in/64x64/filters:strip_icc()/pic3579226.png,2024-02-26
Adventure Realms,2021,7.51,8649,https://cf.geekdo-images.com/N5hw-pkAFROztBD2XUWERg__micro/img/MILjNCtHkRTrs5nFOlRFRcqRtPU=/fit-in/64x64/filters:strip_icc()/pic6603938.jpg,2024-02-26
Cartagena: Die Meuterei,2009,6.44,8650,https://cf.geekdo-images.com/_5Y3QPih2Av3fOs7Xbp5bQ__micro/img/9O-O7y4sQYvQkbfXgZEB6CEtmGs=/fit-in/64x64/filters:strip_icc()/pic446590.jpg,2024-02-26
The Mysteries of Peking,1987,5.8,8651,https://cf.geekdo-images.com/qF2zl0O1tQIBRa0aTWHXkQ__micro/img/euxEsNK0xSP6aKGR6UrpBrY6aAU=/fit-in/64x64/filters:strip_icc()/pic185698.jpg,2024-02-26
Approaching Dawn: The Witching Hour,2017,7.31,8652,https://cf.geekdo-images.com/-_eo3w2APWcawCpvJZ-Anw__micro/img/Q7pbsj1cSPsIb0GzPwpojRmgjn0=/fit-in/64x64/filters:strip_icc()/pic3621977.jpg,2024-02-26
Curling Table Game,2008,6.69,8653,https://cf.geekdo-images.com/YHsEDxsR3OGt2dJg1cL9Fw__micro/img/j_lGlO8xIemg_lTpRQVoiMVPGPo=/fit-in/64x64/filters:strip_icc()/pic428287.jpg,2024-02-26
Sweet & Spicy,2022,6.91,8654,https://cf.geekdo-images.com/16eiz9vR_Ddncb_DMLSUbA__micro/img/39I0AoMctxTDxg0pDmvp-Z-qNyI=/fit-in/64x64/filters:strip_icc()/pic6650853.png,2024-02-26
Porto Carthago,2010,6.33,8655,https://cf.geekdo-images.com/huYPOmvNQvlhA87uapHBkA__micro/img/tRqNETmVU8HrU2rnMReMEWIror0=/fit-in/64x64/filters:strip_icc()/pic791285.jpg,2024-02-26
The Gardens,2022,6.62,8656,https://cf.geekdo-images.com/X05E6fZX95ORB7O43NexKQ__micro/img/OWRTK3n3HfLCLEEqVoCIwfuF5WU=/fit-in/64x64/filters:strip_icc()/pic6038070.jpg,2024-02-26
Tag City,2018,6.78,8657,https://cf.geekdo-images.com/kyg31-cqdGTpPuXsbK_lDQ__micro/img/vP3pZRlfoV3UURlJTrowcoOmu1k=/fit-in/64x64/filters:strip_icc()/pic4257757.jpg,2024-02-26
Diner,2014,6.07,8658,https://cf.geekdo-images.com/EIw5EdOgLzvMsvuBwOpHlA__micro/img/pqlTCR5VJsNof7mWovOn0A8P48o=/fit-in/64x64/filters:strip_icc()/pic1928380.jpg,2024-02-26
Microworld,2016,6.31,8659,https://cf.geekdo-images.com/IYQRaVofOxpnw_aiY5r6fA__micro/img/LOsEPgcSzburgu2RXCch5gr7w-M=/fit-in/64x64/filters:strip_icc()/pic3198626.jpg,2024-02-26
Globalissimo,2008,6.61,8660,https://cf.geekdo-images.com/1Gf3kCMm8NkyodwVNgdIfA__micro/img/oVTQ-WheUqe-4BS1E9NZ3KmA8KQ=/fit-in/64x64/filters:strip_icc()/pic597782.jpg,2024-02-26
Spartacus: Crisis in the Roman Republic  80-71 B.C.,2008,6.76,8661,https://cf.geekdo-images.com/UAgj-mHf-6sBTcuWoW5lCA__micro/img/TQk2m7CracBHzj3A6qnktT7CEAs=/fit-in/64x64/filters:strip_icc()/pic342194.jpg,2024-02-26
A Wayfarer's Tale,2022,7.7,8662,https://cf.geekdo-images.com/EKhDenKchG29XRZiKQ0yRA__micro/img/0GVdCCzVht752FKnlOgbBs-b5bA=/fit-in/64x64/filters:strip_icc()/pic6944697.png,2024-02-26
Guardians,1995,6.42,8663,https://cf.geekdo-images.com/jhOb6cLjC5Kf2MXIdky72g__micro/img/8TsnrM62LOB2AINB_Htx0OTJLZY=/fit-in/64x64/filters:strip_icc()/pic456151.jpg,2024-02-26
Maniacal,2019,7.51,8664,https://cf.geekdo-images.com/HsKj81O3xOAofDOGJQDaRg__micro/img/HhS5Z8eTC8SCqNmF_7Cz6jhMfYA=/fit-in/64x64/filters:strip_icc()/pic4301785.png,2024-02-26
The X-Files,2015,6.3,8665,https://cf.geekdo-images.com/Yj9KH3G97Dgnq09GyxbGaQ__micro/img/b6SIVlT-uXOY8tx5wMI_HyBnur4=/fit-in/64x64/filters:strip_icc()/pic1963897.jpg,2024-02-26
Spook Manor,2022,6.88,8666,https://cf.geekdo-images.com/M6fiFcWeOJEOC5VZ-KRaOA__micro/img/8pcNsDwrdtC5tG3xSleOgeG5bbM=/fit-in/64x64/filters:strip_icc()/pic5759995.png,2024-02-26
Cloomba,2018,6.96,8667,https://cf.geekdo-images.com/wH3qUpn77uS3bhKBcSRG4A__micro/img/kfVdq5_vcjpiB84iaTM7SaVcSc4=/fit-in/64x64/filters:strip_icc()/pic4363885.jpg,2024-02-26
Dino Dude Ranch,2016,7.17,8668,https://cf.geekdo-images.com/GYXfxbZRKwe2xE2PCVatwA__micro/img/i88jmZTWuppUvcEKxfQMpCwmqxU=/fit-in/64x64/filters:strip_icc()/pic2619371.png,2024-02-26
Berserk: War of the Realms,2013,6.28,8669,https://cf.geekdo-images.com/bjoD6Ffotq3TQ6pulo7jQA__micro/img/odRc3r_JWeJZufTXbsjMR5A3u6A=/fit-in/64x64/filters:strip_icc()/pic1442429.png,2024-02-26
The Romans,2019,7.08,8670,https://cf.geekdo-images.com/cKIcWTQkb_qdbEsXAEowdQ__micro/img/6tw_rVNDCvGG_4ZHSiQ3klq_d8c=/fit-in/64x64/filters:strip_icc()/pic4396363.jpg,2024-02-26
Zombie Tower 3D,2015,6.63,8671,https://cf.geekdo-images.com/f26CJ_WLIp371JU4TpFapw__micro/img/gsrRJxOdfc1SXrUHD91pFsLYeZY=/fit-in/64x64/filters:strip_icc()/pic2802561.jpg,2024-02-26
The War of the Worlds: England,2018,7.3,8672,https://cf.geekdo-images.com/_7S4l7RTRyuzoEY2c4e3qg__micro/img/BItA17VH9H7XcCLLplWn42QXsAo=/fit-in/64x64/filters:strip_icc()/pic6956549.jpg,2024-02-26
Warehouse 13: The Board Game,2019,7.15,8673,https://cf.geekdo-images.com/xkhubY9kZqnmc3U3A-CEZw__micro/img/3-Wy5WSR_kGjBJOWCEs3My2VrLM=/fit-in/64x64/filters:strip_icc()/pic3358873.jpg,2024-02-26
Viking Raiders,1987,7.16,8674,https://cf.geekdo-images.com/vFXBsUzYWQwj2_97c5bj6A__micro/img/YQ7B3aXQADTfNw1NenyJxgH76rU=/fit-in/64x64/filters:strip_icc()/pic736660.jpg,2024-02-26
Spectral Rails,2011,6.31,8675,https://cf.geekdo-images.com/DllfNdYWBun5rkFgtgKzJw__micro/img/fqDkYaALTKGcdMCnq48rz3EdH6g=/fit-in/64x64/filters:strip_icc()/pic1160434.jpg,2024-02-26
"Vijayanagara: The Deccan Empires of Medieval India, 1290-1398",2024,8.64,8676,https://cf.geekdo-images.com/_yRBTCTnxoNFTOkkrK6w7Q__micro/img/JqrHXSbYjMNoSeQ4SQH-wOASduQ=/fit-in/64x64/filters:strip_icc()/pic7530755.jpg,2024-02-26
Star Fleet Battles (Commander's Edition),1983,7.89,8677,https://cf.geekdo-images.com/AO_qYGMcEwgoboDTAsom3A__micro/img/myo3djdttrLTizm3iVvLiS2pB7c=/fit-in/64x64/filters:strip_icc()/pic1988377.png,2024-02-26
Harald,2015,6.29,8678,https://cf.geekdo-images.com/dValf4UZSaA-BzROsznQVQ__micro/img/e9ZGxcXngXBBSe3guf1KEfFgds8=/fit-in/64x64/filters:strip_icc()/pic3077346.jpg,2024-02-26
Blockbuster Returns,2020,6.79,8679,https://cf.geekdo-images.com/-LPTmG-ZXaS7WKZ16jkhjQ__micro/img/R24IYvh0d-p5atF87H31gtw8Us4=/fit-in/64x64/filters:strip_icc()/pic5519892.png,2024-02-26
2D6 Dungeon: A Dungeon Crawler,2023,8.51,8680,https://cf.geekdo-images.com/C-MpZcf1l7-mZlursydtlA__micro/img/usycZYUYKIQw8Nyw_mu8YxU37As=/fit-in/64x64/filters:strip_icc()/pic7318410.jpg,2024-02-26
StarFall,2016,6.25,8681,https://cf.geekdo-images.com/SJB5rD2V0F8itlOj5Wn1-g__micro/img/0I0pKgbxjyQfAJhe6CT5EFKxdQE=/fit-in/64x64/filters:strip_icc()/pic3121546.png,2024-02-26
Exit: The Game – The Secret of the Premiere,2016,6.6,8682,https://cf.geekdo-images.com/1KYz-QQSNMSErLBckHZCjg__micro/img/IAVcX5AgNRClmoDmMkGG3xgyzjM=/fit-in/64x64/filters:strip_icc()/pic4250751.jpg,2024-02-26
1837: Rail Building in the Austro-Hungarian Empire,1994,7.37,8683,https://cf.geekdo-images.com/SaWPA9gXlYZkVJlP2CPJfA__micro/img/uNKjjxWI0AgHO8RFK9B4zrUGnwA=/fit-in/64x64/filters:strip_icc()/pic5891306.png,2024-02-26
Biotopia,2021,7.46,8684,https://cf.geekdo-images.com/ztrgLEL4GxOOMaR5cuv8mA__micro/img/ltlleh7WSpX8IX3Gb41WD9GIK7U=/fit-in/64x64/filters:strip_icc()/pic6286783.png,2024-02-26
Cuisine a la Card,2015,6.89,8685,https://cf.geekdo-images.com/WzY5aFKaMpY6JMNOcinCww__micro/img/vkYkzEp-ECTiZ7R4nGxtDpz5TCw=/fit-in/64x64/filters:strip_icc()/pic2469213.jpg,2024-02-26
Las Vegas: The Card Game,2016,6.29,8686,https://cf.geekdo-images.com/pbcKu0HROmtuwGxpI6ONhQ__micro/img/HQ8JXvkhcNxqXRUX_rrMUEJUuPI=/fit-in/64x64/filters:strip_icc()/pic4972888.jpg,2024-02-26
BattleTech: Alpha Strike Boxed Set,2022,8.65,8687,https://cf.geekdo-images.com/e14LXxAmpEAUwo9BwIz0KA__micro/img/tOQNS-6Ufe7ZkJM58oJ8QZxP43o=/fit-in/64x64/filters:strip_icc()/pic6840664.jpg,2024-02-26
Death Note: Confrontation,2018,7.07,8688,https://cf.geekdo-images.com/bHWvAdB9ZtAvGHAUVsE89A__micro/img/GR5as0_9XEsz2YS7ik0Ld4A7EPs=/fit-in/64x64/filters:strip_icc()/pic4034959.jpg,2024-02-26
Tuareg,2011,6.46,8689,https://cf.geekdo-images.com/Bv7Qvgqj2HHUwv044BhoNg__micro/img/WJKJt5bctg_XydLGe5rcl02fZm0=/fit-in/64x64/filters:strip_icc()/pic1113804.jpg,2024-02-26
Blank,2017,6.18,8690,https://cf.geekdo-images.com/n_iuP_Ax-XyCOAN42Vm06Q__micro/img/WmEQKSI8RhIIOZMfbaSQRpzxmuE=/fit-in/64x64/filters:strip_icc()/pic4266032.png,2024-02-26
Lunar,2023,7.23,8691,https://cf.geekdo-images.com/MmJapKYTIXA0Sf4WCCSmQg__micro/img/TjrRJd-xSp9IScTYX4YiCrNpW4s=/fit-in/64x64/filters:strip_icc()/pic7440823.jpg,2024-02-26
Imperial Tide: The Great War 1914-1918,2022,7.97,8692,https://cf.geekdo-images.com/VAnMSjwuioZKFkKzkedgpA__micro/img/oKZqPye_BvNyyDELH42mvLT35LU=/fit-in/64x64/filters:strip_icc()/pic5142531.jpg,2024-02-26
Hoax (Second Edition),2016,5.9,8693,https://cf.geekdo-images.com/pVXUvBICLtodCNphTGmNhQ__micro/img/eioen53fBkbUxm-jk38IwwUoDiw=/fit-in/64x64/filters:strip_icc()/pic2628115.jpg,2024-02-26
Fatal Alliances: The Great War 1914-1918,2016,8.11,8694,https://cf.geekdo-images.com/pYrAMItecIMYkipztEAvWw__micro/img/HFdXkNQgdhmeM9jWsryeh-Xx3qo=/fit-in/64x64/filters:strip_icc()/pic2673386.jpg,2024-02-26
Heroes of Might & Magic III: The Board Game,2023,7.77,8695,https://cf.geekdo-images.com/BQLIiqys3te_6zjt6M9M7Q__micro/img/6GJZoIMDpjVBYJFUWTzBHX4yiEQ=/fit-in/64x64/filters:strip_icc()/pic7105538.jpg,2024-02-26
Mercurius,2012,6.23,8696,https://cf.geekdo-images.com/CyqOJi05JdxiHQZGAf3-NQ__micro/img/n9yC_vizeEwYrWmfX8TdSaLw8pg=/fit-in/64x64/filters:strip_icc()/pic1400711.jpg,2024-02-26
"Last Battle: Ie Shima, 1945",2015,7.27,8697,https://cf.geekdo-images.com/5x9ZMefHpKd6Xw2GBgkL5w__micro/img/7a5DKDHIORKnggmJD-oko--IadU=/fit-in/64x64/filters:strip_icc()/pic2621939.jpg,2024-02-26
Ubongo Trigo,2012,6.42,8698,https://cf.geekdo-images.com/9_zB31vH27jNJJ1mSN9u4Q__micro/img/VTy0B-dnbRWzsgw1HcbxwfwE8XA=/fit-in/64x64/filters:strip_icc()/pic1210953.jpg,2024-02-26
Exceed: Seventh Cross – Guardians vs. Myths Box,2018,8.2,8699,https://cf.geekdo-images.com/YxoCIx0yhgzrZT2hZ5SF8w__micro/img/mKK5mAOzElcjQrn7ga1YgxZFYVI=/fit-in/64x64/filters:strip_icc()/pic4232428.jpg,2024-02-26
Zeppelin Raider: Imperial German Naval Airships,2019,7.65,8700,https://cf.geekdo-images.com/PV5wfZXush1hxPmi0jHp7g__micro/img/RqB5WLCvWIkgZmBZj-NHcC0B0xg=/fit-in/64x64/filters:strip_icc()/pic4276139.jpg,2024-02-26
Savannah,2005,6.91,8701,https://cf.geekdo-images.com/Aqsc-Ml0P0VtJ6iTTKyGHQ__micro/img/6bwOcJgVGEMFjoGElRqoK6zrXpk=/fit-in/64x64/filters:strip_icc()/pic95985.jpg,2024-02-26
Fliegen klatschen,2004,5.99,8702,https://cf.geekdo-images.com/lIO5CLRxqJO5kqw6Hj6ZlA__micro/img/kw06UhtWS5_x4XKx-oGCHFiJqt4=/fit-in/64x64/filters:strip_icc()/pic2823944.jpg,2024-02-26
"The Lost Cause: The American Civil War, 1861-1865",2010,7.28,8703,https://cf.geekdo-images.com/fTzWdBl8bHWSq9l1TpWHCQ__micro/img/MbptD5BWjQ-dT05y3qfgGV2CYQs=/fit-in/64x64/filters:strip_icc()/pic690976.jpg,2024-02-26
Amerika Bomber: Evil Queen of the Skies,2020,7.82,8704,https://cf.geekdo-images.com/n8DdTpa2TpfwzR_BqTrB0Q__micro/img/bt0WJQtGfhAwYjyWGEhm2BHmoWM=/fit-in/64x64/filters:strip_icc()/pic4884128.png,2024-02-26
Breitenfeld,1976,6.48,8705,https://cf.geekdo-images.com/UrWwEGM3xOKDNsHBmdq0NA__micro/img/6qwEw-eAAOAIRrPXwMZ-Qb2ytt4=/fit-in/64x64/filters:strip_icc()/pic64715.jpg,2024-02-26
Fall of Magic,2015,8.14,8706,https://cf.geekdo-images.com/QhqLK9reMCwNQwX5LPXoAQ__micro/img/2ndV9rTlevnuz3Ghz7D-1suX7kI=/fit-in/64x64/filters:strip_icc()/pic6466239.jpg,2024-02-26
Pirate Den,2015,6.4,8707,https://cf.geekdo-images.com/xe1LRYikHTAtwRkNJRjIDA__micro/img/qdzUcwYborXhCQtkNro6nG23ARg=/fit-in/64x64/filters:strip_icc()/pic2600502.jpg,2024-02-26
Rush Hour Scramble,2011,6.53,8708,https://cf.geekdo-images.com/Wog79CrMreaDBbEG0ezLsg__micro/img/0Ea8ikYl_iGF3UAgHTaykhRM0Qw=/fit-in/64x64/filters:strip_icc()/pic1565211.png,2024-02-26
Catharsis,2022,8.85,8709,https://cf.geekdo-images.com/xeYFMHtNxtRUhZBWpbrXaA__micro/img/NAuqsn3I8QBVEYB1QNqyGmX3gTw=/fit-in/64x64/filters:strip_icc()/pic7607929.jpg,2024-02-26
Castro,2013,6.44,8710,https://cf.geekdo-images.com/p9E_5moFsYINethoceJI_Q__micro/img/cnbFKDaerNVYQG0gfPuN36mbK9U=/fit-in/64x64/filters:strip_icc()/pic2786828.jpg,2024-02-26
Twisty Little Passages,2020,7.34,8711,https://cf.geekdo-images.com/e1A1Y8zHu0DFqezEYD79Sw__micro/img/N84D9CQBMgWS3wDF0l8-vd37EQs=/fit-in/64x64/filters:strip_icc()/pic7155196.jpg,2024-02-26
Anomaly,2019,7.04,8712,https://cf.geekdo-images.com/pH5yaZoOqqSeWAX3SgGXqQ__micro/img/cJXFPkAXFe4r_yx781UZvDe37EY=/fit-in/64x64/filters:strip_icc()/pic4352481.jpg,2024-02-26
Isaribi,2014,6.27,8713,https://cf.geekdo-images.com/By49gL82erAt4pJ5gAQqCA__micro/img/PFRbCy8j2SyIpEFZd9qOm5S9nxY=/fit-in/64x64/filters:strip_icc()/pic3429842.jpg,2024-02-26
Legions of Darkness,2011,6.75,8714,https://cf.geekdo-images.com/LM3WLwvDi6XzylLlXilFnw__micro/img/dtS95J081mKAYZXSjomRGJuajUY=/fit-in/64x64/filters:strip_icc()/pic939559.jpg,2024-02-26
"Napoleon at Bay: Defend the Gates of Paris, 1814",1997,7.66,8715,https://cf.geekdo-images.com/bhgmEA4TGvHG8rmYPdXhQQ__micro/img/N02_4RHdMr8hZdxE6n2bYXYE4IA=/fit-in/64x64/filters:strip_icc()/pic6078321.jpg,2024-02-26
Testament,2017,7.27,8716,https://cf.geekdo-images.com/g7RT7ppAsWKk1zuG2RNEKg__micro/img/1XT4fbtC5jcC64I-ke8biCPOMrE=/fit-in/64x64/filters:strip_icc()/pic6178789.png,2024-02-26
Powerline,2022,6.52,8717,https://cf.geekdo-images.com/QoaQEfTr758ufkjUvDc35g__micro/img/HUBnQ9OfJU25_Dq1ugstPMvrWww=/fit-in/64x64/filters:strip_icc()/pic6972419.jpg,2024-02-26
Sheep 'n' Sheep,2017,6.81,8718,https://cf.geekdo-images.com/eiDZmqdkvErG6lzMnL2PiQ__micro/img/hY-4w-Mzq_F2x_1fS380DxbJzIs=/fit-in/64x64/filters:strip_icc()/pic3526850.png,2024-02-26
Pensacola,2010,7.47,8719,https://cf.geekdo-images.com/W03L8vJVPUbOVcRR31NguQ__micro/img/S0gVjKfROzMWkUIONPJX6Wb_MEM=/fit-in/64x64/filters:strip_icc()/pic745619.jpg,2024-02-26
Mage Noir,2022,7.37,8720,https://cf.geekdo-images.com/sKynMM2vgs4-T3fxfBGTgw__micro/img/ccdzw38Qmw1QSzBMer1EqtGZZn4=/fit-in/64x64/filters:strip_icc()/pic6960828.png,2024-02-26
The Wizard of Oz Adventure Book Game,2022,6.85,8721,https://cf.geekdo-images.com/CemRNZkjmt6RY75PlWn-7g__micro/img/t4_Rl_qIZVNSpEPxv8_e7oapvA4=/fit-in/64x64/filters:strip_icc()/pic6711919.png,2024-02-26
Napoleon's Wheel,2020,8.25,8722,https://cf.geekdo-images.com/CApRfxFJuQPM5EAL8Wrxpg__micro/img/iQE2qwe7H3TmpUOAzA6UtrMf8lQ=/fit-in/64x64/filters:strip_icc()/pic5141536.jpg,2024-02-26
Zephyr: Winds of Change,2017,7,8723,https://cf.geekdo-images.com/LN5KJbGBoo3AYLOpyYSSaQ__micro/img/-x-FYTppi8DSuZLkFx7AojmqVk4=/fit-in/64x64/filters:strip_icc()/pic3358768.jpg,2024-02-26
Dickory,2021,7.59,8724,https://cf.geekdo-images.com/n8L_xx2UkVCkh3tlE6FLSA__micro/img/Bl6KY2pRQSb9Iz4H2C39fLILP3I=/fit-in/64x64/filters:strip_icc()/pic6395942.png,2024-02-26
Far East War 1592,2016,6.98,8725,https://cf.geekdo-images.com/HpbYo4edh2_HNH4cpzzx9g__micro/img/jnxzthoryjY2hRsJpNgCS0DljHE=/fit-in/64x64/filters:strip_icc()/pic2966356.jpg,2024-02-26
KAPOW! Volume 1,2023,7.48,8726,https://cf.geekdo-images.com/yhmLAIw_nt2Rihix2bw1Ug__micro/img/cOfFdxnTcmcdRLYXrKEXhqSDgZc=/fit-in/64x64/filters:strip_icc()/pic5786368.jpg,2024-02-26
Burger Quiz,0,6.53,8727,https://cf.geekdo-images.com/fHQ9DbhcPijPAyqN8wOJOQ__micro/img/ViRhBK1DNf6_QOJnWdzMDtfEUGQ=/fit-in/64x64/filters:strip_icc()/pic145649.jpg,2024-02-26
Napoleon's Resurgence,2018,8.38,8728,https://cf.geekdo-images.com/IqMimZZsy9QmEg8-3L4z9g__micro/img/8SCwkTzvY_1g7z3HlhBTRkttIzA=/fit-in/64x64/filters:strip_icc()/pic3977101.jpg,2024-02-26
Hermetica,2018,7.43,8729,https://cf.geekdo-images.com/YLhATZ0Q6cHbbD7fWixD2g__micro/img/kHVwXfXEx8q0w1CC9kT47FbS2g0=/fit-in/64x64/filters:strip_icc()/pic3909388.jpg,2024-02-26
Insecta: The Ladies of Entomology,2022,6.96,8730,https://cf.geekdo-images.com/XUplpZ5lKTNaeFUs_0A3Kw__micro/img/8KSjJV0SqvcWdRK8pa27gJttzag=/fit-in/64x64/filters:strip_icc()/pic7067580.png,2024-02-26
Heroica: Waldurk,2011,5.97,8731,https://cf.geekdo-images.com/AsBywwk7wiqJTvEh1qMRkg__micro/img/YZ-Byp4Wc3YHFn93ru7ZAllWQ5g=/fit-in/64x64/filters:strip_icc()/pic1087304.jpg,2024-02-26
Waffle Time,2023,6.8,8732,https://cf.geekdo-images.com/mM_VFrF7tvF5Wx1DtMv46Q__micro/img/kB4U_3wEw0b-fGn_Nr9ZAtZTSnA=/fit-in/64x64/filters:strip_icc()/pic7961818.jpg,2024-02-26
Train Heist,2013,6.43,8733,https://cf.geekdo-images.com/B4I2bMQIUhFV-knXwbnBYw__micro/img/GdhQK_Zmaisf0_G7lh3esK8PtKs=/fit-in/64x64/filters:strip_icc()/pic3555036.jpg,2024-02-26
Café Fatal,2017,6.42,8734,https://cf.geekdo-images.com/7Od-yQapIcKFey1Ul9l2sg__micro/img/c4Z3W4ZfB-QlT4FhLLfzEd8QTYw=/fit-in/64x64/filters:strip_icc()/pic3728936.jpg,2024-02-26
War of Honor,2011,6.64,8735,https://cf.geekdo-images.com/0EV8eXY8MTQF7Tjhzg0gvw__micro/img/2Exh2mfwPOS_abBPwEJQ9SEfl3M=/fit-in/64x64/filters:strip_icc()/pic6796797.jpg,2024-02-26
Help Arrives!,2021,7.9,8736,https://cf.geekdo-images.com/sVEWVHMTMhYWrloTOCZGpA__micro/img/V8V44ygegRupBqRuwdDEitA4VKE=/fit-in/64x64/filters:strip_icc()/pic5248438.jpg,2024-02-26
Roland Wright: The Dice Game,2020,6.4,8737,https://cf.geekdo-images.com/t0CpF0n7l-3WGk9gbeyQEA__micro/img/KOTnbPvai8h400iUmv8h2WC1imI=/fit-in/64x64/filters:strip_icc()/pic4589204.jpg,2024-02-26
Jungle Speed: Safari,2013,6.11,8738,https://cf.geekdo-images.com/0cHfc5UzTJVTmg2cu96Tpw__micro/img/WnyebKPKH4dszn3vrS3LLZ3YMhw=/fit-in/64x64/filters:strip_icc()/pic4573582.jpg,2024-02-26
Warhammer Underworlds: Two-Player Starter Set,2021,7.69,8739,https://cf.geekdo-images.com/dz2qiP1u-9Zrc-otBb0qMQ__micro/img/A-lm87Zc8v9Hh6AfGSr-TNkAdU4=/fit-in/64x64/filters:strip_icc()/pic6155488.jpg,2024-02-26
Trireme: Tactical Game of Ancient Naval Warfare 494 BC-370 AD,1971,6.47,8740,https://cf.geekdo-images.com/NfiDWE_N_Oh9l7ifeJ9u_Q__micro/img/ZEoYaaModiTUP7gGFmCe1J_i598=/fit-in/64x64/filters:strip_icc()/pic806431.jpg,2024-02-26
Gangsters,1992,6.28,8741,https://cf.geekdo-images.com/nU_bfl4o5phHnJpZUGaVJg__micro/img/S5DL2U4gVe0Pkrd7Qb2RTSKwXdI=/fit-in/64x64/filters:strip_icc()/pic56244.jpg,2024-02-26
National Economy,2015,6.71,8742,https://cf.geekdo-images.com/Hp_je-m152-Yoir9OLFdyg__micro/img/Km5dnwWqS2eiris3Pzxoi4N5Lw4=/fit-in/64x64/filters:strip_icc()/pic3428709.jpg,2024-02-26
Pulp Alley,2012,8.24,8743,https://cf.geekdo-images.com/P7L1RMi0FnydO3pttinnqg__micro/img/oLDmguXJlRtl1gdMidIPajbOkKM=/fit-in/64x64/filters:strip_icc()/pic1786699.jpg,2024-02-26
1822PNW,2023,7.84,8744,https://cf.geekdo-images.com/ZO9erY8BMtouavPAh5MA0Q__micro/img/nZl3if9y_kHkkc9Ks-BfunfLbaw=/fit-in/64x64/filters:strip_icc()/pic6796143.jpg,2024-02-26
Gloomy Graves,2020,6.54,8745,https://cf.geekdo-images.com/SGkPr_H4l4DPJQ-cXO9UKw__micro/img/3BPEun35vjVQQIbvM-v3Xeaukc4=/fit-in/64x64/filters:strip_icc()/pic5209115.jpg,2024-02-26
Master Builder,2008,6.08,8746,https://cf.geekdo-images.com/PaQGjuf63FO1AS6oj9EWmA__micro/img/UNUJglcSxx_JRpsr9sgoHgd5OXI=/fit-in/64x64/filters:strip_icc()/pic1083892.jpg,2024-02-26
Coin & Crown,2018,6.6,8747,https://cf.geekdo-images.com/YZ0hVwVAQBEMKiuXeqTtXA__micro/img/FdV_faURGoMQLBr-PdURuZ4qpwU=/fit-in/64x64/filters:strip_icc()/pic3480840.jpg,2024-02-26
The Game of Y,1953,7.16,8748,https://cf.geekdo-images.com/IbUKnc1O5GjniTI8Ch8w4w__micro/img/JijHEbO8tk3eORpn2VNGUrM71B4=/fit-in/64x64/filters:strip_icc()/pic2923016.jpg,2024-02-26
König Salomons Schatzkammer,2005,6.58,8749,https://cf.geekdo-images.com/tgizGmW1tr_P8cLeolpGTg__micro/img/ynDX6k0fyld_ocEb8Mp5FggoBsQ=/fit-in/64x64/filters:strip_icc()/pic144916.jpg,2024-02-26
Balance of Powers,2015,7.76,8750,https://cf.geekdo-images.com/FimZtA9wO735NucBiaSkFw__micro/img/safTO_HMswvdSjjhuPGk4SbtzaI=/fit-in/64x64/filters:strip_icc()/pic1970035.jpg,2024-02-26
WarpWar,1977,6.34,8751,https://cf.geekdo-images.com/tGzXrzD9oUh1RUWKIQmx7w__micro/img/_ef6SwrRlA8cfUYlon3eUPyWjxI=/fit-in/64x64/filters:strip_icc()/pic69457.jpg,2024-02-26
5ive Straight,1958,6.29,8752,https://cf.geekdo-images.com/_tDAslBkrhjLL8zJYT0v-g__micro/img/sa5WCakBd4_Jb9PzQQHR_TV4HX4=/fit-in/64x64/filters:strip_icc()/pic4057336.jpg,2024-02-26
Fief 2,1989,6.85,8753,https://cf.geekdo-images.com/N2JyJvesoLL9ctNf3vddpA__micro/img/AVVq9xE2sY9N5xADo3FAUuvzaRI=/fit-in/64x64/filters:strip_icc()/pic87908.jpg,2024-02-26
Da Luigi,2015,6.37,8754,https://cf.geekdo-images.com/B-AxjEi-RUXEomaT-Rxsww__micro/img/RXm2H_YxDrOXC3HbNXq1Sy6BV0I=/fit-in/64x64/filters:strip_icc()/pic2382511.jpg,2024-02-26
When Eagles Fight,1993,6.65,8755,https://cf.geekdo-images.com/6IFCxnIvgAX0zgc5wicT8Q__micro/img/9q5vBy_WFpLPddPSi-HMXeAMaeA=/fit-in/64x64/filters:strip_icc()/pic31838.jpg,2024-02-26
Storm Over Jerusalem: The Roman Siege,2023,7.99,8756,https://cf.geekdo-images.com/zhGnaMfXrhPMwZRsvyop3Q__micro/img/aoaqjvTpK_QfuQI0kDRjhrFJn7c=/fit-in/64x64/filters:strip_icc()/pic6786729.jpg,2024-02-26
